time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1453442400,523.12,525.85,522.27,525.3,532.8237095851326,538.5678926809693,NaN,NaN
1453444200,526.02,528.77,526,527.89,532.6475056713779,538.3306061769478,NaN,NaN
1453446000,527.87,527.87,526.62,527.02,532.4465233259715,538.0792593730156,NaN,NaN
1453447800,527.76,527.82,526.59,526.59,532.2373617786154,537.8239424980596,NaN,NaN
1453687200,526.59,536.24,526.59,535.69,532.360670286522,537.7765215536583,NaN,NaN
1453689000,535.52,536.81,535.52,535.85,532.4852892048605,537.733709963577,NaN,NaN
1453690800,536.03,536.78,535.09,536.28,532.6208145904012,537.7014052977197,NaN,NaN
1453692600,536.37,540.25,535.63,540.24,532.8929283550298,537.7578185133259,NaN,NaN
1453694400,539.92,541.23,539.49,540.84,533.1767523423501,537.826311435252,NaN,NaN
1453701600,540.88,544.25,540.8,543.87,533.5586540444091,537.9606156255797,NaN,NaN
1453703400,544.3,545.31,544.19,545.06,533.9694163999659,538.1183797227891,NaN,NaN
1453705200,545.09,545.8,544.96,545.43,534.37872295711,538.2808601733938,NaN,NaN
1453707000,545.21,545.8,545.21,545.8,534.7866257086417,538.4479521695406,NaN,NaN
1453773600,538.09,538.38,534.86,538.38,534.9149605047617,538.4464421213286,NaN,NaN
1453775400,538.87,540.52,537.94,539.17,535.0669262010201,538.462521185299,NaN,NaN
1453777200,539.28,543.56,539.28,543.33,535.3620359795551,538.5706873811813,NaN,NaN
1453779000,543.36,543.59,539.6,540.41,535.5423204088568,538.6115609949328,NaN,NaN
1453780800,540.42,540.95,539.21,539.21,535.6733089656833,538.6248596394898,NaN,NaN
1453782600,538.98,538.98,538.98,538.98,535.7914050740518,538.6327516475012,NaN,NaN
1453788000,538.73,539.22,537.58,537.58,535.8552834642642,538.6093571664456,NaN,NaN
1453789800,537.91,540.13,537.87,540.13,536.007951911969,538.6431492294136,NaN,NaN
1453791600,540.38,541.31,539.75,539.75,536.1415964865415,538.6677459132044,NaN,NaN
1453793400,539.32,539.32,538.66,538.66,536.231539469165,538.6675737817999,NaN,NaN
1453860000,541.99,543.91,541.68,543.91,536.505770202409,538.7840721422043,NaN,NaN
1453861800,543.93,544.77,541.87,542.4,536.7162784094659,538.8644260945998,NaN,NaN
1453863600,541.62,542.91,541.57,542.91,536.9374827519849,538.954327736942,NaN,NaN
1453865400,542.83,543.65,542.51,542.62,537.1404297965569,539.0357871205655,NaN,NaN
1453867200,542.47,542.59,541.12,541.19,537.2850573038227,539.0836585178863,NaN,NaN
1453869000,541.2,541.2,541.2,541.2,537.424876685829,539.1306883286,NaN,NaN
1453874400,541.81,542.25,540.93,542.25,537.597202518478,539.2000063657422,NaN,NaN
1453876200,542.31,543.67,541.92,543.32,537.801588142818,539.2915617798368,NaN,NaN
1453878000,542.98,544.05,542.98,543.7,538.0122457091459,539.3895270736182,NaN,NaN
1453879800,543.76,543.76,542.89,542.89,538.1864512195335,539.4673153608711,NaN,NaN
1453946400,542.25,543.46,541.95,543.46,538.3747922474073,539.556041686185,NaN,NaN
1453948200,543.17,545.47,543.02,544.58,538.5964068099998,539.6676852042698,NaN,NaN
1453950000,544.08,544.08,543.31,543.66,538.7772494239284,539.7564033108416,NaN,NaN
1453951800,543.71,543.71,541.24,541.24,538.8652048016453,539.7893721261562,NaN,NaN
1453953600,541.29,542.72,540.63,542.72,539.0028760587294,539.8544971900194,NaN,NaN
1453955400,542.74,542.74,542.74,542.74,539.1363447709176,539.9186194746857,NaN,NaN
1453960800,542.82,543.22,542.25,542.51,539.2568324576706,539.9762057085816,NaN,NaN
1453962600,542.54,542.54,540.61,541.07,539.3215884413253,540.0005122483909,NaN,NaN
1453964400,541.05,541.33,540.2,541.19,539.3883174255636,540.0269453095378,NaN,NaN
1453966200,541.44,541.44,540.94,540.94,539.443734660365,540.0472354137703,NaN,NaN
1454032800,541.14,542.32,541.14,541.41,539.5139584224947,540.077519071242,NaN,NaN
1454034600,541.47,542.04,541,541.58,539.5877456216914,540.1109075363255,NaN,NaN
1454036400,541.54,541.54,538.95,539.78,539.5946118494882,540.1035540355183,NaN,NaN
1454038200,539.73,540.65,539.26,540.59,539.6301614262921,540.1143639458401,NaN,NaN
1454040000,540.6,541.26,540.21,540.51,539.661584232496,540.1231558581547,NaN,NaN
1454041800,540.15,540.15,540.15,540.15,539.679027652764,540.1237523946402,NaN,NaN
1454047200,540.64,541.43,539.87,541.43,539.741562379451,540.1527801192037,NaN,NaN
1454049000,540.63,543.45,540.55,543.45,539.8740065801849,540.2260516721103,NaN,NaN
1454050800,543.29,545.76,543.29,545.45,540.0731492023211,540.34213941273,NaN,NaN
1454052600,545.44,545.49,544.92,544.92,540.246251016524,540.4438696480026,NaN,NaN
1454292000,545.29,545.29,544.64,544.64,540.4031706230767,540.5371169891581,547.188,NaN
1454293800,544.27,547.99,544.13,547.99,540.6741288151096,540.7027366116213,547.1959800995024,NaN
1454295600,548.06,548.45,546.45,546.45,540.8804099288557,540.8304535758075,547.1885574119452,NaN
1454297400,546.96,547.36,546.51,547.32,541.1103952885394,540.9746657185673,547.1898652983936,NaN
1454299200,546.98,547.72,546.69,547.6,541.3421668853773,541.1218953692658,547.1939462406981,NaN
1454301000,547.66,547.66,547.66,547.66,541.5678037823282,541.2671865832821,547.1985835915369,NaN
1454306400,547.69,548,546.04,546.43,541.741453647245,541.3819157703202,547.1909359936112,NaN
1454308200,546.36,546.37,544.25,544.25,541.8310445884148,541.4456509754242,547.1616729488986,NaN
1454310000,544.32,544.52,542.29,542.29,541.8474358531142,541.4644142870815,547.1131985911982,NaN
1454311800,542.12,542.12,541.66,541.66,541.840741715503,541.4687606362575,547.0589379086987,NaN
1454378400,539.43,539.89,538.62,539.47,541.7560723685208,541.4243437332295,546.9834260887117,NaN
1454380200,539.49,541.31,539.42,541.21,541.7365697839308,541.4195805391578,546.9259790629534,NaN
1454382000,541.32,543.73,541.32,541.85,541.7406208630762,541.4291454160654,546.8754718085956,NaN
1454383800,541.83,541.83,540.51,541.1,541.7177415465377,541.4218310734861,546.8180044274156,NaN
1454385600,541.14,541.37,540.68,541.02,541.6928222055899,541.4129014940753,546.7603128410732,NaN
1454387400,541.13,541.13,541.13,541.13,541.6727214125331,541.4066147942069,546.7042898277292,NaN
1454392800,540.72,540.79,539.97,539.97,541.611909933514,541.3746900210023,546.6372819687468,NaN
1454394600,540.24,540.63,539.35,539.35,541.5311274358885,541.3296969094245,546.5647717004011,NaN
