time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1353996000,443.34,443.81,442.47,443.68,454.2290975164726,456.0211405914106,NaN,NaN
1354068000,442.51,443.5,439.59,440.13,453.72555831945573,455.6680041338237,NaN,NaN
1354082400,440.2,441.52,439.32,441.49,453.2885740937609,455.35293737529423,NaN,NaN
1354154400,442.57,444.44,442.16,443.49,452.9386250189837,455.0893165447321,NaN,NaN
1354168800,443.5,444.66,442.67,444.27,452.6290312683057,454.84888728818254,NaN,NaN
1354240800,445.16,446.64,443.14,443.98,452.32013729443764,454.6073564595563,NaN,NaN
1354255200,443.92,444.15,442.68,443.68,452.01156096249343,454.3645263160106,NaN,NaN
1354500000,443.6,444.82,440.39,442.56,451.67400521383297,454.1022035089881,NaN,NaN
1354514400,442.29,445.72,441.48,445.72,451.4613621704818,453.91593231989947,NaN,NaN
1354586400,445.47,447.28,444.34,445.22,451.23845637867885,453.7226893794573,NaN,NaN
1354600800,445.32,448.09,444.66,448.02,451.12351150801175,453.59596294880265,NaN,NaN
1354672800,448.02,453.64,448.02,453.26,451.1998146684399,453.58849710549595,NaN,NaN
1354687200,453.29,453.29,451.15,451.61,451.21446414456705,453.5445305031516,NaN,NaN
1354759200,451.26,452.34,450.33,452.18,451.2489475679754,453.51420760308156,NaN,NaN
1354773600,451.37,451.72,449.84,451.72,451.26577086911914,453.47433632301306,NaN,NaN
1354845600,452.51,452.56,450.48,451.43,451.271636195222,453.4289066269461,NaN,NaN
1354860000,450.93,451.78,449.81,449.81,451.2194349025355,453.3484864796807,NaN,NaN
1355104800,449.81,453.27,449.8,453.27,451.2926693703021,453.3467423356878,NaN,NaN
1355119200,453.39,454.42,453,453.69,451.3782883213628,453.3543702837836,NaN,NaN
1355191200,453.05,455.63,452.45,454.71,451.49727802417124,453.38449538858845,NaN,NaN
1355205600,454.56,455.9,453.67,455.9,451.65451809473655,453.44039549106424,NaN,NaN
1355277600,454.59,457.35,452.14,457.35,451.85792816278166,453.5272755912628,NaN,NaN
1355292000,457.34,460.78,457.26,457.64,452.0644307283966,453.6186694670125,NaN,NaN
1355364000,458.6,461.12,457.54,458.6,452.2978439166681,453.7293657010789,NaN,NaN
1355378400,457.95,458.91,456.8,457.83,452.49542091964423,453.8204909077216,NaN,NaN
